review_id,stars,text
SI2da1lJN4INscYVfGX2aQ,4,"The food was very good. We cone here fairly often. We sat outside beach side and they had a band playing. The only complaint I have is, I would like them to tend to their outside bathrooms more to keep them cleaner and have the hand sanitizer filled for their customers. This is important considering they are eating food. The servers could also be more attentive, especially when it is not very busy."
P7VWX2YQAxyR7vFQxgL6bg,4,"We had a great time last night at Whiskey Joe's. We were seated right away, and we loved the beach themed decor. The views this place has are gorgeous, not a bad seat in the house. Our drink orders were fun, as my wife ordered a virgin piña colada (6 months pregnant) and I ordered the ultimate coronarita. The food was great on my end as I ordered the black and blue cheeseburger! Cajon seasoned beef with creamy blue cheese, so good! My wife had a bowl of clam chowder, which was pretty good, but was missing something. All in all we had great time, and the music/culture of the restaurant is relaxing... Which of course is what vacationing is all about. Way to go Whiskey Joe!"
x56tM0voRHTFWVdg45LmqQ,3,I have been here numerous times now and have debated on how to write this review. It seems that if you eat inside or sit at the beach bar service is average and the same can be said about the food. If you are sitting at a table at the beach service will be slow sometimes very slow. With that being said if you are on vacation it can still be a cool place to go if it is your last day in town as it is close to the airport.
EfP-a6IAfwrhsDe4iAtAMA,5,"Maggie and Nicole were very nice and made the night better with their out going personality!!!!!
Great food!! Atmosphere was perfect. We sat on the deck and our table was right on the edge so we overlooked the water. We watched some fish swim while we drank and waited for our food. I accidentally knocked over my drink from the bar and they quickly cleaned it up and brought me another one. Will definitely go back. Loved it!!!!"
M7BpKkQQp-B0CWW3TOFs9Q,5,"Great spot! I took a client there for dinner and drinks on wednesday night. It was a lot of fun. Cool beach area where you can chill with a large, covered outdoor island bar with tvs on the beach of the bay.  Sat inside for dinner then moved outside, Ash behind the tiki bar was very friendly and entertaining. She was even a big help when there may have been some obvious ""lulls in conversation""...made an otherwise dull business meeting a little more bearable.  I had the huge grilled fish tacos. Plenty of food and good flavor. Check it out."
9e0tkY-3-IV1CHgVK3zJrA,5,"Ashley is exquisite in her ability to provide the finest service. Always courteous, friendly, smiling, prompt and intuitive. You will enjoy the finest time."
E62SsyZyZ05VdiH4pOzNaA,1,"OVER PRICED HORRIBLE FOOD! 

I went here because I always drove by and saw it packed. It's got a great view of the bay and the menu looked good. Man was I fooled! It took like 10 minutes after I was sat for someone to realize I was there. I ordered Mac and cheese & a jerk chicken sandwich with fries. Everything had no taste. The fries had the most flavor of everything. The mac and cheese would of been $12 and the chicken sandwich and fries would of been $12. The only good thing was I told the manager and they took the food and took it off the bill so I can say the service was good once they actually came to the table but the food wasn't worth the money. I got a look at the drink menu and the prices are double what I would pay at like applebees."
TpxUfeRWifRX_przOC0KdA,4,The food and drinks were so good! Nachos for an appetizer were huge and the gator bites were yummy!!  thats all we needed to order to eat. Margarita's were on point!  Sadly had it spilt down my leg by the waiter and then when he went to pick up the plates he knocked me straight in the face. Let's just say the food and drinks were great but my waiter was so clumsy. All in all I would still come back
ly9C34bNlheoLfhcikKPxQ,1,"If you're looking for dangerous fun on the water with a bunch of irresponsible jet-ski owners, then this is the spot for you. Apparently some lady was hit by a jet ski just the day before, knocking her baby from her arms. While I understand this place is probably not a great family atmosphere, I also know that there is a certain population of people, *ahem* Hispanics that bring their skis up there just to show how awesomely cool they are, 20 feet from shore going 40+. If you think I'm being overly critical of one race then go find out for yourself. My girlfriend and I have waverunners ourselves but it makes us look bad with all of these people out there acting like morons. Probably a great place to come wait for a devastating watercraft accident to happen. Sad to say but this is the truth of Whiskey Joes on the weekend."
jz5iO7KERkICewFDHbsXmA,5,"I have only been here once despite living close by and visiting Clearwater beach often. This place is right off the highway to Clearwater and has the most amazing views!! We sat at the bar as the whole place was very busy , including the patio. The beach area has a fee to enter and is a great place to hang out with friends. Would definitely visit again."
fwsa9FitPHZRoZBmIiAstQ,3,"Nice place. Standard bar with all the normal booze and beer. The kicker here was location. Right on the bay, it was gorgeous. They also have a beach bar, pretty awesome."
rPoDz-xORdRPN5Ohu1t5Ag,5,"The food and service was excellent last night. We had nachos, garlic bread and pizza. The drinks were really good as well. We sat outside and the view was amazing. We got there just in time for the sunset. We will be back for sure."
gk5DiJhNGaWI-W61KZhKew,4,"This review is solely about the Barefoot Bar. 

We were there on a Monday afternoon, and had the perfect seats at the bar. The girls were great, ESPECIALLY Brooke! She is one heck of a bartender. Being one myself, that is a pretty bold statement.

The Caesar salad was yummy! The seasoning was really good, and unusual for a salad. We were both thoroughly impressed. The sand was pristine, and you can even pull your boat up to the sand and just relax. 

Hopefully, we can come out on a night where it's really hopping.

Overall an incredibly relaxing place. 

Ps- ask Brooke to make you a Barrel Roll. :)"
RQgnlSxbS3h6fy8YRBLsFw,2,"So and so place. Peanuts are always stale, fish tacos are mediocre. On the other hand staff is always nice and friendly"
5YtpJFH0s1w8yW_BAvJKbg,5,Sunday Funday done right. Right off the causeway awaits an oasis party zone. Great spot to grab a drink and mingle with others as you watch jet skies zip around the bay.  Tiki bar has a wide selection of beer and the standard beach concoctions.  We didn't eat in the restaurant but seemed like a nice set up with a great view of the bay.
hIX-T8m5LN5UzG9wEUMGDg,5,"I love Whiskey Joe's! Any seat in the house has a great view of the sunset over the bay.If you prefer the fresh air, you can get food and drinks outside on the deck or go downstairs on the beach! I also love to come in the summer to watch the rain roll in over the water. This is one of the only places to go to escape the storm and still feel like you are on the beach. 
They have a great drink menu. For a few bucks more, you can get any drink in one of a few different really neat souvenir cups. 
The menu isn't huge but they hit a few be-achy favorites like fish tacos or chicken wings. I usually look at the menu for a few minutes but always go back to my favorite, the nachos!
The only draw back is there is not enough parking at all, but they do have valet."
ukrA00gFBtggtQILAz4R1w,5,We have been here a few times now and now if we are near Tampa we eat here.   Thanx to Jake for making momma smile before she left back to Michigan.
m3dwHyYrraiXeH5lrJEw5A,3,"The location is awesome and magical, waitresses are nice and sweet, the food was OK but their drinks suck! I ordered a tropical Hama mama or something like that..its awful and had a fly in it.

I would come back for the location and the food but not drinks."
aCjGLQSzyvukjvT_2E7tlw,5,Whiskey joes is right on the water and most the hotels shuttle to here as well. They have live music!!!!!
PXF68cn66DkefBrGfAneHg,5,"View: breathtaking (on the water outside seating, on the man made beach, inside all glass enclosure to ensure you have the view, you win in any spot you prefer to sit)
Service: very good
Food: had mojito tacos. Amazing!
Price: reasonable ($11 for the tacos)

Really liked it"
X4yCU1Y58xFU7xuM0Sfjng,3,To be honest I just really like the location and views.  The veggie garden pizza and the shrimp tacos are my go to every time I visit.  I also like their calamari it's always soft. The creamy Alfredo pasta is kinda bland and the chicken on top was super dry (but my mom thought it was good (so to each his own).Food is good not great but I always end up coming back because of their location.
Gq4Da9sNhXIGCvJ_g5T39g,3,"Five Star View. 

You would think Tampa has an abundance of places to eat and stare at water...you would think.   

It isn't easy, and that is why Whiskey Joe's is on my list of best sunset spots in Tampa. If you can't make it over to the beach, then WJ's back deck will do the trick.  

You can't see the sunset from Bahama Breeze or Landry's, and in fact it is limited from Crabby Bill's.  But at Whiskey Joe's it is unlimited. 

I particularly liked the lost and found sunglasses available for those dining outside, but as far as food, I wouldn't stray too far from the fish tacos (decent) and gator bites (good)."
bxuq329cCheUWsDySDznoQ,1,"Food was disgusting. Service was super slow. bartenders outside are incompetent, rude, and be prepared to wait 30 mins for a can of beer. Too bad cause the scenery was nice, but I am NOT referring to the bar staff!"
X0lR8anVhT5KMJ-dqYQVEA,3,Food was good. Exactly the quality you'd expect from a waterside tourist type place. Prices were higher than comparable restaurants.
kwFM7V5PVdPo_QcImYkygg,1,"Dirty beach bar, while the live music ever wasn't bad, the bar manager has little care about the customers he offends and the prices are above where they should be. The only great thing about this place was the view and you can get that from any of the other places close by like Bahama Breeze for example!"
IA3zOP-LawtzeWCZY1qlwA,1,"I experienced a very upsetting situation. My family and I arrived at Whiskey Joe's and placed our name on the list to sit outside. We were told we would have no wait as there was no one on the list to sit outside. My family and I waited 30 minutes patiently while a few tables remained empty and uncleaned. After witnessing 3 other families seated outside before us, even after we were told that there was no wait and that we were the only ones waiting, we decided to leave. Though the servers and hostess were aware that we were waiting and that I had checked in to confirm we were still waiting for a table outside, they still sat people outside who had just arrived, before us. As we were walking out the hostess said she was just going to seat us and rather than apologize for our long wait we received a sarcastic bye. 

I had previously rated Whiskey Joe's a 3, because it is a neat place to see the sunset while sipping on a drink. My new review is based on the poor level of service I and my family received. My family was visiting from out of state and I wanted to share a gorgeous Florida sunset with them and rather was seriously embarrassed by the service received."
0m9RPLRJRKElcZIc6OJgJQ,3,"Whiskey Joe's was okay. The view was very nice. The food was not so great. I got the cheeseburger sliders. They were okay, but overpriced. The cornbread was burnt at the bottom. The service was slow. Granted they were busy, but it could have been quicker. If you're just going for drinks and a nice view, this place would be great. However, if you want great food, then this is not the place to go."
_j7cKgGufLVp1WiKG3SMbg,4,"Gator bites good. Had recommended scallops, rice, and shrimp. Food good but missing some spices. Service friendly and pleadant."
VcOKMktGi6RSq9qRBFikcQ,4,"Our initial impression wasn't very good at the barefoot bar but as soon as we went to the restaurant and were helped by Brittany, our entire experience changed. She is an awesome waitress and was super nice and helpful to us. Will go back just because of her service"
t_U7gp4AT9R3u4g6eZhl6A,1,"Bar smells like mildew. We walked in bartender said hi and walked off, never asked if she could help us, seemed annoyed that we were there. This place is gross for real, bar counters are sticky.  Alright great talk."
d3UTcNtb4P_Zk_eNhZkjcA,1,So disappointed .   Jumbo shrimp was so small; not as described on menu.  Parking was valet only $5 when we arrived
v_Gd3WrYFxOSz6oUXj8TXQ,3,You get what you see. No surprises there. Standard beach bar and sub standard bar food. Good for a beer @
jvjGaqG4NtWjoWrjz63LJA,2,"Service slow, food blah, restaurant in need of refresh.  Great view of bay, but that is about it.  

Better choices all around.  Pass on this place."
ZUBmpD_bBIBWscUVwrcgHA,1,"This was the worst place I went to they have also no food you have a limit on the table! Valet was horrible they scratch up my 10,000 dollar rim! I would NEVER EVER COME BACK!!!!"
yVc5eX-p3XErRtXFFHO_PA,1,"Okay as we walk in, I asked if the food was fresh ""like no frozen shit, box - bag clam chowder  "" she said all was fresh... mmmm NO. THE DRINKS WOW the bartender needs to get back into cocktail school. This person couldn't mix a freaking rum and coke. The waiter forgot our starter appetizers witch is good,  because the FOOD WAS ALL FUCKED UP. WE had the grouper sandwich, and me and my wife are people who know what fresh grouper taste and looks like. BUT WHAT pissed me off the most wast the freaking drinks 40$ in 4 cocktails. . NEVER AGAIN. ."
2-RPBERIsmkUemIF7MH5ww,3,I wanted to like this restaurant. Cool location. I disagree with reviewers about the weak drinks. I had two very berry mojitos today and they were quite strong. Very yummy. I had the slow roasted pork tacos. They were just ok. My friend got the shrimp salad with key lime dressing. She thought the crab meat was imitation crabmeat and it was loaded with mayo. She barely touched it. Just picked out the shrimp and she's not picky at all.  Stick to the basics here and you'll be happy.
#NAME?,2,"Fish and Chips were good.  
Atmosphere was lacking.  Hostesses were really nice, server no so much!"
3Riv_0qreNhgZQEkmxBTGg,4,"The fancy fruity drinks we had were made with fresh mango and they were delicious, but it was hard to taste any alcohol in them.  We had peel 'n eat shrimp which were great.  I had a salad which was good and my friend had scallops on a skewer which she said were very good.

The view is the thing about this place.  Right on the water with amazing access to the sunset!  The atmosphere is great too.  The service is friendly and laid back.  The music's not too loud and people of all ages are in attendance.  Loved spending a few hours there."
cx35SIHmOVaRGNjP46o34Q,3,Average at best. Service outside was slow and I don't think our server was into working that day. Food was only so-so and I wouldn't necessarily come back for that.
ZgNNT7tS6oAuzajtPbHGYg,4,"I'm going 4-1/2 here ! Was really good atmosphere outside and food was great. The pork tacos were amazing. The burgers are great, rice and beans were legit and the wings were good. Beer selection could be a little better but the Cadillac (Jacks) Margarita is on point ! I reserve my 5 ratings for the elite but this place was close. First vacation in Florida and this was our first stop for lunch after getting off the plane ."
x8AyKN03GYuUrEHWhI_fvQ,3,"Good spot and location for a dinner for local and tourists.  Stopped by for dinner after work and it was a good spot.  Unfortunately it was raining so you really couldn't get a good view of the bay but you can tell it's a nice spot when the weather is nice.

I had gator nuggets as my appetizer and they're great.  Jambalaya was my entree and it was not too spicy and just right.  The wings my coworkers had was on steroids and their desserts were huge.  The server was good and very attentive.  Good music played in the background which made it that much more fun.

If I'm back this way I'd hit it again."
qRTXSF_kR1If0YUAOFQfEw,3,"Not too shabby of a place. Went out with a group of friends here last night and food was good. Restaurant has a great view and is right on the water. I ordered the Gator Bites (yum!) and the Seafood Mac 'n Cheese. Tasted okay, nothing to write home about. I'd deffo bring out of town visitors here for a unique place for dinner."
KnUs-jXZHAXCFC8Xy-_4Dw,1,Had lunch at the bar on a Thur around 3:00pm.  The staff was very friendly and courteous but the bar area was filthy.  There were fruit flies everywhere which I can get around but then I noticed the crud on the side of beer taps and on front of drawer.  Won't visit here again.  Food was only OK.
qbv2tM-V9KuKX7a3DPUwNQ,4,"I was in town for work and wanted to eat somewhere with a water view. I was pleasantly surprised by the view, even though we missed sunset. The staff was friendly and the food was great! I had the firecracker shrimp tacos and they were the perfect portion. They could have been a little spicier, but I ate them all, so they couldn't have been bad! 

Lilly was our waitress and she was excellent! Very friendly and took great care of us! 

Great place to see the water and beach!"
eXbDQQLMYLLcFcUaUt4jWw,1,"Driving by the place, I was looking for a nice meal with terrific view and atmosphere. Parking lot crowded, restaurant and bar empty. WTH??... Anyway...The sticky table and dirty silverware suggested that we should try and order something simple. We ordered nachos and shrimp. First bite on the nachos made me want to try the shrimps. Tried one... well.. I will try the nachos again.
Both simply uneatable. The tortilla tasted kind of bitter, burned, fired in an old oil... I gave up.
My wife ate some shrimps, I don't know how. We comlpained about the nachos, which we barely touched, the waitress said.""Im sorry""..and that's is. No discount, nothing. Left the place hungry. $40 down the drain. It was a LONG time since I had such a BAD meal. Amazing. I should not have paid."
W4ukVXyw_MEQ98DgcBhgNA,3,"Only three stars but food was delicious...the reason for the three stars is because we called ahead to ask if they had any steak available on the menu we were told yes, if the answer would have no we would have ate elsewhere...so forward to the restuarant we arrive to an empty lobby area no one at the desk, several staff members walk by without acknowledging were there finally we do get seated and order appettizers and when we attempt to order steak we are told there is no steak...okay wierd guess we'll do burgers...the appettizers arrive and actual appettizer gator bites are far overwhelmed with basketfilling lettuce, but however small the portion it was well prepared the burgers though were pretty fantastic, but they weren't steak..."
y0Z1q6l2NZsoRhfMP_M5jw,4,"Love the location, definitely a beach bar atmosphere.  Service was great.  The seating inside at the large bar area and seating outside in the deck is nice.  There's a separate restaurant area for more of a dining atmosphere.  It would definitely be a frequent stop if it wasn't quite so far away for us.

But what really inspired this review is that they have the best con queso I've ever had.  It's definitely not just cheese and salsa.  We ordered it with taco meat which comes on the side.  The portion was very large.  It's definitely something you should try."
ohv8xQLPkTj_JX5exULPIw,4,"Loved this place!! Just didn't like that I couldn't change my sides. I ordered salmon and wanted broccoli instead of fries but that wasn't an option. However, the view was awesome and the bar on the beach with fire pits was super fun! :)"
D0YiBUFX9RGgjn7i4nvPnw,3,"The walk in experience was not good.  We sat at the bar waiting for our table.  It took 15 mins for someone to acknowledge us, no one was smiling behind the bar it was horrible.  They ran out of bar glasses and were serving beers in water glasses, the cocktail glasses were very dirty.  The only experience that made the night was our awesome waitress Natasha she took great care of us and worked with the backed up bar and kitchen!  The food was good and came out in a timely manner.  Being locals we may not frequent here as much after this experience."
1qxxSw0721fhImRJfYyHVA,3,Let me start the review by saying I've never eaten here. But it's a good place to come and hang out by the water and have drinks with friends. Lots of room and it's almost always hop'n. Live music most weekends.
GtoG_zdJLP-KQP3uBvFQsg,2,"I would love to tell you how the food was but sat at a table outside on the beach for an hour...no exaggeration, and was never approached. Beer was cold. Bartenders were quick to serve. Only reason I gave them 2 stars. Great atmosphere. Good music. I'll be back but definately sitting at the bar not on a beach table."
k0BIdEUH3hVQscQ6ZOVRBQ,3,"Hers:
Food was average at best, view was nice. Nothing that special, although the drunk people around us seemed to be having a blast. Difficult parking because it was packed on a weekend afternoon in March.

His:
I've been here multiple times during different times of the year and the view is always the same. Location is nice, food is average at best. The best thing this place has going for it is location and closeness to the water. If you're looking for a casual waterfront drink for a decent price this is it. If you're looking for a place to eat with above average standards, look elsewhere."
cC4rFtmSKwo-jgYktiyEew,2,"Went for dinner Saturday pm- valet said lot was full either and to  park in beach lot or drive down to ""event parking"" and take shuttle back.  We found a spot at beach- parked, paid and went into restaurant. Checked with hostesses  at front-  they could not tell us whether we'd get locked in lot at 9 pm or not as (signage stated at beach)-- so ended up moving our car and taking shuttle after all.  Confusing and annoying.  Food was ok-  waitress was great.  I gave it 2 stars because we enjoyed our friends company and sitting on the outside patio."
c5G5w9XrUe_vWsisoqC9Yg,1,"Worst service ever! Cool idea, done badly. Skip the insanity of parking, the over-marketing and find another place. Unless, that is, you want to wait for over an hour to get a burger. Not worth your time."
QsHlZZoMf6pWIGuwtnZGsA,2,"Except the view of the TAMPA Bay and the fast service, this place is horrible. With jet ski rides right there and the unbelievable amount of noise they generate, you can even hear yourself. You feel like you want to just finish up and leave just so the noise stops!! Worst than this was the extremely greasy fried food. They were drenched in extremely unhealthy looking frying oil that kids couldn't even finish them. This place is only good for having drinks on deck after sunset (jet skis go away!) and nothing else. No food! Two stars is for the view, not for the restaurant!"
4jx5nWr-AqCvlCy3aGzt0Q,4,"Great location , good food , great presentation , good crowd & overall good place to hangout specially around sunset !!"
#NAME?,2,"Got some major beef with this popsicle stand. DO NOT GO AT LOW TIDE (unless ur in to that). When my homies walked into the tiki bar area, they got hosed by some dude pretending to be a bouncer who charged them each a bogus $5 cover. Food is overpriced and there was some trash Kennedy Chesney cover band playing the same three songs all night. I kindly asked the dude to play some 80's Joel and he flipped me off. WTF?!? Other that that, beach volleyball was great! Except for these two kids kept starting beef with my team. They were only like 6yo but they were talkin some of the heaviest heat I've felt in years. 
Tampa is weird place and this place surely screams Tampa. 
GO BUCKS!!!"
pQsD_sOON_7CpdqjKOP9Dg,1,"Looks like a fun place, but is definitely a tourist trap with all the products for sale as soon as you walk into the restaurant. We found the wings to be pretty awesome but nothing else that we ordered. Overall the food is less than mediocre and over-priced. We went on a Sunday evening for a simple dinner on the water.  We ordered the spicy Thai chicken wings for our appetizer along with a draft beer and a frozen strawberry margarita (which came in a daiquiri glass, huh?) The wings were really good and cooked right. We were happy. I ordered the fish tacos and my husband ordered a cheeseburger. The fish tacos were pretty much tasteless, the ""sauce"" added nothing to the tacos. The cheeseburger which my husband ordered medium, came RAW in the middle. We politely sent it back, but no apologies from the waitress. Needless to say, I was finished with all I was going to eat of the tacos before the cheeseburger came back, this time cooked correctly. We had a food bill of about $65 for about $12 of good food. BTW they charge $12 for the margarita. I don't get why places like this, that have the potential to be great, just don't care about quality, therefore, lose out on return business and recommendations."
pUJGpvMmAKv--18XxWTF4A,1,"Music overhaul of the worst kind.     They changed their music to only 80's rock - soooooo dated!!!!!     They went from having a tropical, caribbean vibe to making me feel like I should be wearing acid jeans with the holes up the sides.     SUCH A DISAPPOINTMENT!!!!"
L4c7bJt3ol_ZS04BmHaNcQ,1,"We were in Tampa for a few days, and thought this place looked like fun. When we arrived we were put off by the fact that there was ONLY valet parking. The valet was rude and condescending. We decided to stay anyway and put our name in for a table. We went to the bar while we were waiting for our table, and it took 10 to 15 minutes for anyone to acknowledge our presence. I felt sorry for the staff, because the place was unorganized and tables outside were too close together. Not a fun place in my opinion."
N81JjRoINYuTAxrM9CSyvg,5,"We had fabulous service from Lindsey! My mother came into town to visit from Wisconsin and spread my grandpas ashes in the ocean for Father's Day. Lindsey brightened our day during a very hard time! She provided excellent service. Lindsey went way above and beyond the call of duty. On top of her amazing table side manor the long islands were great and the garlic mussels were so tasty! Thank you so much Lindsey for helping us celebrate my papas life instead of mourning. We will be back for the great service, drinks and awesome food!"
mr3HWzr_2_TlfVzpyrDcow,5,"Whole experience was great!

Started with the valet which is only $5 and very friendly and professional, totally worth it.

Service inside was quick and friendly.  Food came out quickly and was delicious.

For the cost you can't beat the view!"
aJRoGa2ynzUdTtUfjyTm4Q,3,We had such a great waiter! He was so attentive and personable. The food was pretty good as well and they had a nice beer selection. We enjoyed sitting on the deck on the water on a beautiful Sunday afternoon. I really appreciate that dogs are allowed. My dog loved it as well!
C-39Z5JD7uMYHIjKehWg7g,1,"I was on the wait list when I asked to use bathroom, I was directed to tiki bar outdoor bars bathroom( one in restaurant was being repaired), tiki bathroom was a sani can with no service or lights, used my cell phone flashlight and uninal was clogged and toilet was overfilled, there were no sinks or sanitizer, I alerted my party to conditions and everybody wanted to leave, where does male staff clean up and use bathroom, it was upsetting to think they would try to operate without facilities, I heard others complain also."
4DIBkGVv-7AeR_KYXtffbw,4,"We lived here for two years and did not go because of some of the reviews.  Finally went because we had our college age daughter and her friend and I though the location would be fun regardless of the food.  Well the food was GREAT.  We got four different types of tacos, all fresh, great tasting.  We got the calamari which was excellent.  We will go back.  My assumption was that it was a college, sand, beer, type place.  No, it was nice, clean (sorry other reviewer the bathrooms were super clean when I was there) and all ages of people there.  Great for the whole family."
Aivru4-cmtdjjkL1_lJohg,5,This place blew my mind!!! The outside of the restaurant is beautiful and there are families and people enjoying the sun and beautiful water right on the side of the building. We sat right outside it was a beautiful day and our waiter was pretty busy but awesome he handled everything with speed and grace. His name escapes me at the moment which I am sorry for because he definitely deserves some type of recognition. Everything we ordered was delicious and came out piping hot!!! Every time I'm in the area I will be stopping by!!
ThiNl_7wDyxyqmqwRk_aBg,1,"Low quality people work here 
Sleezy rules: bilk for valet where u wait in a long long line of cars because you have more seats than you should for the state of your parking lot and cover then have too many people so have smelly ports potties. All the tables taken. Any way general boo and hiss. 

Consequently low quality clientele on the noisy beach."
Z-H_1CkXlQ4H9-AIAYe5hw,1,"Recommend finding another location if you are looking to eat food.  If drinking only, it might be okay.  Service was non-existent.  Had to walk up to the bar 3 separate times for a server to come take our order even though tables around us were being waited on.  No apologies or explanation.  Hostess gave us Full menus.  Only found out at time of order that our menus don't apply to our area."
T-zmDJGjIUWqM4_XPyVKAg,4,"Love this place, always an easy and relaxing time. Food is always good. I've never sat inside but honestly who wants to do that!! I had the Cobb salad minus the blue cheese dressing. Amazing."
ez7rDOb0TViM4CYh5lflvQ,3,"1st stop on a recent visit to Tampa - lunch at Whiskey Joe's.  It was a weekday, so we had our pick of tables.  The weather was cool for Feb, but the sun was shining so we took a table on the deck over the water.  Dining on the water is one of life's little pleasures, but when seagulls are dive-bombing your table every 8 minutes or so, the experience leaves something to be desired.  Work on one of those fishing-wire-canopies, Whiskey Joe's!

The food was good.  My chopped salad was light and tasty.  The po' boys were huge.  And the fries had great seasoning (at least what we could eat before the birds got to them).  If you're ordering beers with your meal, the pitchers are a good deal.  They're actually mini-pitchers, but they fill up three pint glasses and cost less than three drafts, so you come out ahead.

The bar area was pretty big and they had lots of games on the TVs.  Couple that with the free peanuts they offer, and I'll bet this is a good place to kick back when a game is on."
YstA9z1zcnTK681axFKk2Q,1,"Great view, mediocre food, and probably the worst service I've ever experienced. And I don't say that lightly. We finally came to the conclusion that our waitress was high, or at least drunk, because she was completely incompetent. We had to ask for everything- drinks, forks, refills- at least twice, and we were already laughing about how terrible the service was when she finally brought the food- or at least most of it. I sat there for a few minutes at least before she had to be reminded of a) what I ordered and b) that she'd forgotten to put in the order. My very mediocre burger finally arrived as all my companions were finishing. She  did not even offer to comp any part of the meal, and we sat there quite a while longer while she struggled to figure out how to split a bill evenly. Very disappointing, and despite the incredible location, I will not be back."
awlYFUdAC7C9pN4uk-KjIg,2,"Oh Whiskey Joes, you could have it all, but you need to expand your kitchen or staff. The view is amazing, the drinks are great, the food is good, the service, I'm sorry, is below average. 

If you're hungry, you're better off sitting outside where you'll get slightly faster service. If you're sitting inside, expect an hour wait for even an appetizer, 30 minutes for a bar drink. 

The view is great - you're right on the water with a man made beach overlooking Tampa bay. I've seen birds diving for fish, dolphins swimming in the bay, and a beautiful sunset or two. The beach bar is big, with a stage featuring live music later in the week. 

Most of my friends rave about the ""beer cheese soup."" My favorite entree is the fish tacos. My father likes to consider himself a ""keylime pie"" connoisseur, and he's given them a 5 star review on key lime pie. 

If you want half of the experience they could offer, I would eat outside."
pzhU_hCS0zJPUo_3jNW7nA,4,Great location with awesome views and friendly staff! We had a signature special whitefish that was delicious with good happy hour specials at the bar. I would definitely stop again on my way to/from the airport.
3qLDZC1q5GcBi7sG9pUpgQ,5,Perfect sunset spot great! Great food and service. Best wings we ever had! Will definitely come back and highly recommend. Parking is a bit of a pain the place was packed but we got lucky.
d3MhPbKNG7nZDElFcQidxw,4,"This place is very cool because it is on a decent beach, although not huge, and you can pull your boat up and onto the sand and drop anchor. Jump out of the boat, grab some lawn chairs and sit in the water or on the beach and take in the warm sun rays. 

The drinks were okay and priced about as expected. Live bands on certain nights and lots of nice scenery while having a cold drink make this a neat place to visit. 

The deep water area was not very clearly marked during our boat trip, so we had to rely on technology to make sure we didn't run aground while pulling up to the beach. 

there were jet ski rentals across the way and lots of people out relaxing and having a good time here and in the area."
tpNKSFIV-6rTLe_m7QHExw,4,Stayed at hotel near airport looking for a place on the water with outside bar and great food. The wings are huge and the gator bites are a must try.Friendly staff and great beer specials.
95x7HBxhAT-2EdvBKqozbQ,5,"For my friend's birthday, he wanted to find a good place for raw oysters. We were recommended different places from people in the Lion's Den, a cigar bar in Ybor City. After many fails, too crowded, no parking, etc, we found Whiskey Joe! Parking was difficult but we found one. Whiskey Joe is located on a beautiful beachfront area. The views from the restaurant were spectacular. We sat at the bar and ordered shrimp and raw oysters. We were beyond satisfied. The raw oysters were succulent. My friend loved the shrimp so much that he ordered a second plate. Our waitress was good but she was not able to keep up with all the demands she got when it got busy. Everything was so tasty and beautiful that it didn't matter. We ended the day walking on the beach and seeing the sunset."
QHI3-lnfAmUaW9EwZSfaaw,1,"It's a shame that a restaurant so beautifully located and perfectly set up could be ran so poorly. The service is absolutely horrible!!!! The bartenders at the tiki bar have no customer service skills what so ever. They are rude and lazy. We waited for 20 minutes to get drinks while the 4 bartenders that were behind the bar stood and chatted with each other ignoring customers. One bartender walked past and I said excuse me me and she said ""what's up"" and kept walking. Than we went upstairs to have dinner in the restaurant and the service was just as bad if not worse. The waitress didn't greet the table for at least 10 minutes. Than she never came back to check on us once our food was delivered. We had no condiments for our burgers. Our orders were not correct but we ate anyways because we were so hungry. Management was no where to be seen. I'm not even sure if there was a manager on duty. Needless to say this place needs a lot of changes."
CIuyIZHsMXIZQq8OnxWb4g,5,"Great view. Great food. 
Fun place to eat. 
Good local Grouper.
I really like this place. 
When I get back into town I will be back."
iCyj385s1_WZpHnMKP-Zyg,1,"I wish I could give this place negative stars. The set up of the establishment is OK, outdated and TOO laid back. I know they are trying to go for the laid back look, but it almost looks DIRTY. My friend and I sat at the bar and the bar was disgusting. From the looks of it, it looked like they hadn't bothered to even wipe down the bar in two days. The cups in which our drinks were poured in also, looked cheap. Another observation I made is that there aren't enough chairs for the bar, but there's a lot of space for more additional chairs=more customers. 

**SERVICE**

I really NEVER complain about service anywhere I go. It doesn't take much to please me,-- sometimes there are legitimate reasons behind the slow service etc. But this time... no excuse. The absolute worst I've ever experienced. There were two female bartenders behind the bar. A blonde and a brunette. The blonde was friendly. The brunette(who might have been pregnant... no just fat) with the tattoo on her lower back was beyond rude. For starters, she was disrespectful and told my friend that the dog wasn't allowed at their establishment, until she figured out the dog was a service dog.She could have approached the situation in a friendlier way.  As if that wasn't bad enough, she took a look at my ID and asked me if I had another form of ID with my name on it because the ID ""didn't look like me"". This was the FIRST time I've ever been told this and I have been to enough restaurants/bars. What a complete and utter moron.  In addition to questioning my legitimate ID she was very impolite towards us.I don't live in Tampa, but I really urge everyone to STAY AWAY from this place.  Maybe get rid some of your incompetent employees who walk around doing nothing, chatting with each other and hire some new ones who actually want to deliver A+ service!"
